ItemId,MovementeType,WarehouseName,Amount,MovementDate
52328,E,2,1.00000,2022-12-17 04:32:00
30950,E,2,2.00000,2022-12-17 04:12:00
95922,E,2,1.00000,2022-12-17 04:32:00
59889,E,2,1.00000,2022-12-17 04:50:00
81503,E,2,11.00000,2022-12-17 04:50:00
94815,E,2,1.00000,2022-12-17 04:12:00
24740,E,2,2.00000,2022-12-17 04:50:00
73795,E,2,6.00000,2022-12-17 04:32:00
7163,E,2,8.00000,2022-12-17 04:12:00
24898,E,2,10.00000,2022-12-17 04:46:00
58132,E,2,10.00000,2022-12-17 04:32:00
20124,E,2,16.00000,2022-12-17 04:32:00
30347,E,2,16.00000,2022-12-17 04:32:00
40998,E,2,18.00000,2022-12-17 04:32:00
30352,E,2,30.00000,2022-12-17 04:32:00
6351,E,2,30.00000,2022-12-17 04:32:00
74330,E,2,2.00000,2022-12-17 04:34:00
94617,E,2,2.00000,2022-12-17 04:12:00
79178,E,2,8.00000,2022-12-17 04:50:00
30300,E,2,1.00000,2022-12-17 04:46:00
66696,E,2,1.00000,2022-12-17 04:34:00
65454,E,2,1.00000,2022-12-17 04:46:00
95897,E,2,1.00000,2022-12-17 04:50:00
81980,E,2,1.00000,2022-12-17 04:32:00
8575,E,18,4.00000,2022-12-17 04:06:00
12043,E,18,4.00000,2022-12-17 04:06:00
30992,E,2,1.00000,2022-12-17 04:06:00
27172,E,2,1.00000,2022-12-17 04:34:00
96111,E,2,1.00000,2022-12-17 04:31:00
90794,E,2,10.00000,2022-12-19 04:28:00
79744,E,2,4.000.00000,2022-12-19 04:28:00
69175,E,2,33.00000,2022-12-19 04:55:00
46551,E,2,2.00000,2022-12-19 04:55:00
41775,E,2,7.00000,2022-12-19 04:55:00
54785,E,2,9.00000,2022-12-19 04:55:00
41774,E,2,46.00000,2022-12-19 04:54:00
41770,E,2,46.00000,2022-12-19 04:54:00
69222,E,2,2.00000,2022-12-19 04:55:00
46733,E,2,57.00000,2022-12-19 04:55:00
39654,E,2,1.00000,2022-12-19 04:03:00
26838,E,2,2.00000,2022-12-19 04:01:00
71812,E,2,1.00000,2022-12-19 04:42:00
80240,E,2,1.000.00000,2022-12-19 04:28:00
94887,E,2,1.00000,2022-12-19 04:42:00
55256,E,2,2.00000,2022-12-19 04:20:00
83178,E,2,25.00000,2022-12-19 04:20:00
54186,E,2,29.00000,2022-12-19 04:42:00
71792,E,2,34.00000,2022-12-19 04:20:00
55255,E,2,42.00000,2022-12-19 04:20:00
63562,E,2,60.00000,2022-12-19 04:20:00
82899,E,2,93.00000,2022-12-19 04:20:00
51667,E,2,112.00000,2022-12-19 04:20:00
81053,E,2,1.00000,2022-12-19 04:30:00
66506,E,2,120.00000,2022-12-19 04:55:00
5933,E,2,2.00000,2022-12-19 04:08:00
37939,E,2,4.00000,2022-12-19 04:08:00
80418,E,2,14.00000,2022-12-19 04:42:00
55487,E,2,24.00000,2022-12-19 04:42:00
5059,E,2,1.00000,2022-12-19 04:14:00
26239,E,2,2.00000,2022-12-19 04:17:00
14959,E,2,2.00000,2022-12-19 04:14:00
34515,E,2,2.00000,2022-12-19 04:41:00
9000,E,2,2.00000,2022-12-19 04:41:00
73323,E,2,60.00000,2022-12-19 04:18:00
4543,E,2,1.00000,2022-12-19 04:42:00
55501,E,2,1.00000,2022-12-19 04:42:00
34003,E,2,1.00000,2022-12-19 04:32:00
86761,E,2,1.00000,2022-12-19 04:36:00
42672,E,2,1.00000,2022-12-19 04:13:00
59488,E,2,3.00000,2022-12-19 04:13:00
12869,E,2,6.00000,2022-12-19 04:42:00
12871,E,2,6.00000,2022-12-19 04:42:00
72123,E,2,6.00000,2022-12-19 04:42:00
19889,E,2,8.00000,2022-12-19 04:42:00
5690,E,2,8.00000,2022-12-19 04:42:00
7553,E,2,12.00000,2022-12-19 04:42:00
7554,E,2,16.00000,2022-12-19 04:42:00
5204,E,2,24.00000,2022-12-19 04:42:00
9119,E,2,50.00000,2022-12-19 04:42:00
9118,E,2,60.00000,2022-12-19 04:42:00
95981,E,2,1.00000,2022-12-19 04:13:00
86124,E,2,1.00000,2022-12-19 04:36:00
95910,E,2,1.00000,2022-12-19 04:01:00
95911,E,2,1.00000,2022-12-19 04:01:00
50337,E,2,1.00000,2022-12-19 04:08:00
96112,E,2,1.00000,2022-12-19 04:16:00
29916,E,2,2.00000,2022-12-19 04:41:00
84526,E,2,2.00000,2022-12-19 04:17:00
71563,E,2,2.00000,2022-12-19 04:42:00
71253,E,2,2.00000,2022-12-19 04:41:00
73270,E,2,3.00000,2022-12-19 04:17:00
6528,E,2,6.00000,2022-12-19 04:17:00
25858,E,2,6.00000,2022-12-19 04:17:00
86737,E,2,10.00000,2022-12-19 04:18:00
441,E,2,2.00000,2022-12-19 04:41:00
28638,E,2,1.00000,2022-12-19 04:14:00
52384,E,2,1.00000,2022-12-19 04:27:00
59079,E,2,4.00000,2022-12-19 04:20:00
96054,E,2,1.00000,2022-12-19 04:41:00
96050,E,2,1.00000,2022-12-19 04:41:00
82577,E,2,120.00000,2022-12-19 04:08:00
24740,E,2,5.00000,2022-12-19 04:13:00
95912,E,2,24.00000,2022-12-19 04:01:00
12035,E,2,188.00000,2022-12-19 04:42:00
14960,E,2,1.00000,2022-12-19 04:14:00
7201,E,2,2.00000,2022-12-19 04:41:00
463,E,2,2.00000,2022-12-19 04:41:00
15838,E,2,2.00000,2022-12-19 04:41:00
453,E,2,2.00000,2022-12-19 04:41:00
20283,E,2,10.00000,2022-12-19 04:42:00
49970,E,2,2.00000,2022-12-19 04:41:00
94945,E,2,32.00000,2022-12-19 04:16:00
96106,E,2,1.00000,2022-12-19 04:16:00
45600,E,2,2.00000,2022-12-19 04:42:00
79744,E,2,6.000.00000,2022-12-19 04:28:00
55360,E,2,36.00000,2022-12-19 04:52:00
52999,E,2,1.00000,2022-12-19 04:14:00
73147,E,18,2.00000,2022-12-19 04:31:00
84187,E,18,2.00000,2022-12-19 04:31:00
71242,E,18,4.00000,2022-12-19 04:31:00
90469,E,18,8.00000,2022-12-19 04:53:00
11188,E,2,1.00000,2022-12-19 04:05:00
11774,E,2,1.00000,2022-12-19 04:05:00
57324,E,2,6.00000,2022-12-19 04:05:00
26239,E,2,2.00000,2022-12-19 04:17:00
86976,E,2,1.00000,2022-12-19 04:45:00
95077,E,2,2.00000,2022-12-19 04:50:00
24764,E,2,49.00000,2022-12-19 04:05:00
72021,E,2,4.00000,2022-12-19 04:44:00
35589,E,2,2.00000,2022-12-19 04:45:00
95289,E,2,2.00000,2022-12-19 04:16:00
5088,E,2,5.00000,2022-12-19 04:17:00
95831,E,2,10.00000,2022-12-19 04:08:00
85652,E,2,3.00000,2022-12-19 04:01:00
90794,E,2,7.00000,2022-12-19 04:29:00
96109,E,2,2.00000,2022-12-19 04:05:00
56124,E,2,5.00000,2022-12-19 04:05:00
69427,E,2,2.00000,2022-12-19 04:10:00
82257,E,2,10.00000,2022-12-19 04:06:00
31254,E,2,1.00000,2022-12-19 04:24:00
22946,E,2,2.00000,2022-12-19 04:32:00
14959,E,2,2.00000,2022-12-19 04:27:00
25953,E,2,2.00000,2022-12-19 04:16:00
62067,E,2,2.00000,2022-12-19 04:10:00
68171,E,2,1.00000,2022-12-19 04:32:00
69992,E,2,1.00000,2022-12-19 04:05:00
80748,E,2,1.00000,2022-12-19 04:05:00
95975,E,2,1.00000,2022-12-19 04:05:00
96053,E,2,1.00000,2022-12-19 04:24:00
77745,E,2,1.00000,2022-12-19 04:15:00
93551,E,2,1.00000,2022-12-19 04:07:00
49013,E,2,11.00000,2022-12-19 04:32:00
93694,E,2,1.00000,2022-12-19 04:16:00
86298,E,2,1.00000,2022-12-19 04:13:00
59079,E,2,4.00000,2022-12-19 04:35:00
65332,E,2,1.00000,2022-12-19 04:32:00
50315,E,2,1.00000,2022-12-19 04:32:00
14960,E,2,1.00000,2022-12-19 04:27:00
64579,E,2,1.00000,2022-12-19 04:10:00
85674,E,2,6.00000,2022-12-19 04:38:00
66696,E,2,1.00000,2022-12-19 04:32:00
16212,E,2,1.00000,2022-12-19 04:14:00
55302,E,2,1.00000,2022-12-19 04:05:00
26239,E,2,2.00000,2022-12-19 04:17:00
81923,E,2,1.00000,2022-12-19 04:38:00
27172,E,2,1.00000,2022-12-19 04:11:00
93695,E,2,2.00000,2022-12-19 04:16:00
53978,E,2,4.00000,2022-12-19 04:38:00
42231,E,2,60.00000,2022-12-19 04:46:00
52999,E,2,1.00000,2022-12-19 04:17:00
95982,E,2,2.00000,2022-12-19 04:32:00
95897,E,2,2.00000,2022-12-19 04:32:00
5088,E,2,15.00000,2022-12-19 04:17:00
14959,E,2,2.00000,2022-12-19 04:30:00
81923,E,2,1.00000,2022-12-19 04:38:00
27172,E,2,1.00000,2022-12-19 04:11:00
95981,E,2,1.00000,2022-12-19 04:05:00
14960,E,2,1.00000,2022-12-19 04:17:00
52999,E,2,1.00000,2022-12-19 04:24:00
64495,E,2,16.00000,2022-12-19 04:30:00
7828,E,2,1.00000,2022-12-20 04:40:00
78298,E,2,1.00000,2022-12-20 04:57:00
92985,E,2,3.00000,2022-12-20 04:31:00
27210,E,2,1.00000,2022-12-20 04:48:00
70447,E,2,1.00000,2022-12-20 04:52:00
69992,E,2,1.00000,2022-12-20 04:05:00
93695,E,2,1.00000,2022-12-20 04:52:00
35296,E,2,2.00000,2022-12-20 04:28:00
83092,E,2,10.00000,2022-12-20 04:03:00
70366,E,2,1.00000,2022-12-20 04:52:00
94719,E,2,50.00000,2022-12-20 04:42:00
81581,E,2,1.00000,2022-12-20 04:21:00
96162,E,2,1.00000,2022-12-20 04:33:00
96136,E,2,1.00000,2022-12-20 04:21:00
75653,E,2,1.00000,2022-12-20 04:28:00
82231,E,2,1.00000,2022-12-20 04:21:00
87384,E,2,4.00000,2022-12-20 04:16:00
82235,E,2,1.00000,2022-12-20 04:21:00
88001,E,2,1.00000,2022-12-20 04:26:00
89150,E,2,2.00000,2022-12-20 04:21:00
82228,E,2,4.00000,2022-12-20 04:26:00
3380,E,2,2.00000,2022-12-20 04:36:00
75626,E,2,2.00000,2022-12-20 04:16:00
2107,E,2,10.00000,2022-12-20 04:36:00
75680,E,2,24.00000,2022-12-20 04:31:00
88004,E,2,1.00000,2022-12-20 04:31:00
44898,E,2,1.00000,2022-12-20 04:21:00
87659,E,2,1.00000,2022-12-20 04:16:00
96104,E,2,50.00000,2022-12-20 04:42:00
95898,E,2,10.00000,2022-12-20 04:17:00
83090,E,2,9.00000,2022-12-20 04:03:00
81097,E,2,18.00000,2022-12-20 04:00:00
89534,E,2,4.00000,2022-12-20 04:58:00
83090,E,2,20.00000,2022-12-20 04:03:00
78793,E,2,59.00000,2022-12-21 04:36:00
76748,E,2,1.00000,2022-12-21 04:07:00
76749,E,2,1.00000,2022-12-21 04:07:00
90367,E,2,1.00000,2022-12-21 04:01:00
5029,E,2,1.00000,2022-12-21 04:37:00
6490,E,2,1.00000,2022-12-21 04:45:00
30710,E,2,1.00000,2022-12-21 04:49:00
68216,E,2,5.00000,2022-12-21 04:41:00
85539,E,2,1.00000,2022-12-21 04:41:00
71826,E,2,2.00000,2022-12-21 04:45:00
6585,E,2,1.00000,2022-12-21 04:52:00
18186,E,2,2.00000,2022-12-21 04:42:00
69309,E,2,4.00000,2022-12-21 04:06:00
83347,E,2,5.00000,2022-12-21 04:49:00
83944,E,2,15.00000,2022-12-21 04:47:00
1532,E,2,700.00000,2022-12-21 04:27:00
69454,E,2,1.00000,2022-12-21 04:34:00
95461,E,2,1.00000,2022-12-21 04:48:00
1779,E,2,4.00000,2022-12-21 04:50:00
69452,E,2,20.00000,2022-12-21 04:33:00
95362,E,2,1.00000,2022-12-21 04:08:00
72542,E,2,5.00000,2022-12-21 04:17:00
68366,E,2,2.00000,2022-12-21 04:15:00
71623,E,18,2.00000,2022-12-21 04:11:00
94888,E,2,1.00000,2022-12-21 04:00:00
2862,E,2,1.00000,2022-12-21 04:33:00
4041,E,2,1.00000,2022-12-21 04:33:00
22781,E,2,10.00000,2022-12-21 04:33:00
31437,E,2,10.00000,2022-12-21 04:33:00
3315,E,2,18.00000,2022-12-21 04:33:00
2944,E,2,60.00000,2022-12-21 04:33:00
10337,E,2,1.00000,2022-12-21 04:23:00
3451,E,2,2.00000,2022-12-21 04:23:00
25856,E,2,4.00000,2022-12-21 04:23:00
67510,E,2,4.00000,2022-12-21 04:23:00
72542,E,2,5.00000,2022-12-21 04:34:00
96078,E,2,1.00000,2022-12-21 04:23:00
63961,E,2,2.00000,2022-12-21 04:11:00
64579,E,2,1.00000,2022-12-21 04:36:00
4633,E,2,2.00000,2022-12-21 04:11:00
96091,E,2,6.00000,2022-12-21 04:11:00
96196,E,2,2.00000,2022-12-21 04:57:00
8781,E,2,130.00000,2022-12-21 04:31:00
95697,E,2,2.00000,2022-12-21 04:31:00
72089,E,2,2.00000,2022-12-21 04:38:00
96195,E,2,1.00000,2022-12-21 04:38:00
96161,E,2,1.00000,2022-12-21 04:43:00
83514,E,2,1.00000,2022-12-21 04:17:00
70305,E,2,2.00000,2022-12-21 04:17:00
75792,E,2,3.00000,2022-12-21 04:17:00
70301,E,2,4.00000,2022-12-21 04:17:00
96183,E,2,1.00000,2022-12-21 04:38:00
64034,E,2,1.00000,2022-12-21 04:11:00
64579,E,2,1.00000,2022-12-21 04:36:00
64034,E,2,1.00000,2022-12-21 04:30:00
50835,E,2,190.00000,2022-12-22 04:41:00
66790,E,2,1.00000,2022-12-22 04:26:00
35648,E,2,2.00000,2022-12-22 04:32:00
56558,E,2,1.00000,2022-12-22 04:03:00
6490,E,2,1.00000,2022-12-22 04:21:00
69295,E,2,1.00000,2022-12-22 04:17:00
69300,E,2,2.00000,2022-12-22 04:31:00
68215,E,2,6.00000,2022-12-22 04:40:00
2016,E,2,2.00000,2022-12-22 04:32:00
47169,E,2,1.00000,2022-12-22 04:47:00
71837,E,2,5.00000,2022-12-22 04:28:00
71836,E,2,5.00000,2022-12-22 04:17:00
39117,E,2,2.00000,2022-12-22 04:33:00
21000,E,2,4.00000,2022-12-22 04:37:00
4280,E,2,28.00000,2022-12-22 04:43:00
69454,E,2,17.00000,2022-12-22 04:17:00
86077,E,2,3.00000,2022-12-22 04:35:00
58365,E,2,1.00000,2022-12-22 04:46:00
75834,E,2,1.00000,2022-12-22 04:30:00
47036,E,2,2.00000,2022-12-22 04:11:00
53834,E,2,5.00000,2022-12-22 04:20:00
77297,E,2,3.00000,2022-12-22 04:27:00
95529,E,2,50.00000,2022-12-22 04:10:00
48037,E,2,11.00000,2022-12-22 04:55:00
63502,E,2,30.00000,2022-12-22 04:28:00
79584,E,2,15.00000,2022-12-22 04:27:00
96113,E,2,8.00000,2022-12-22 04:51:00
37939,E,2,3.00000,2022-12-22 04:10:00
53685,E,2,12.00000,2022-12-22 04:56:00
94473,E,2,15.00000,2022-12-22 04:17:00
83054,E,2,20.00000,2022-12-22 04:17:00
2217,E,2,5.00000,2022-12-22 04:17:00
7310,E,2,1.00000,2022-12-22 04:05:00
54973,E,2,2.00000,2022-12-22 04:14:00
77025,E,2,2.00000,2022-12-22 04:47:00
65661,E,2,1.00000,2022-12-22 04:30:00
14069,E,2,1.00000,2022-12-22 04:42:00
14080,E,2,1.00000,2022-12-22 04:43:00
65664,E,2,1.00000,2022-12-22 04:30:00
96136,E,2,1.00000,2022-12-22 04:53:00
96020,E,2,2.00000,2022-12-22 04:39:00
91581,E,2,10.00000,2022-12-22 04:30:00
27172,E,2,1.00000,2022-12-22 04:20:00
96039,E,2,1.00000,2022-12-22 04:30:00
95975,E,2,2.00000,2022-12-22 04:55:00
69992,E,2,3.00000,2022-12-22 04:55:00
25856,E,2,22.00000,2022-12-22 04:03:00
96170,E,2,120.00000,2022-12-22 04:25:00
59889,E,2,1.00000,2022-12-22 04:33:00
79956,E,2,1.00000,2022-12-22 04:53:00
90384,E,2,1.00000,2022-12-22 04:47:00
27778,E,2,2.00000,2022-12-22 04:39:00
27779,E,2,2.00000,2022-12-22 04:39:00
68364,E,2,5.00000,2022-12-22 04:32:00
93214,E,2,12.00000,2022-12-22 04:09:00
58354,E,2,10.00000,2022-12-22 04:57:00
36497,E,2,100.00000,2022-12-22 04:19:00
57008,E,2,200.00000,2022-12-22 04:14:00
25101,E,2,4.00000,2022-12-22 04:19:00
30324,E,2,7.00000,2022-12-22 04:11:00
93052,E,2,9.00000,2022-12-22 04:10:00
69455,E,2,19.00000,2022-12-22 04:32:00
20581,E,2,20.00000,2022-12-22 04:39:00
33094,E,2,20.00000,2022-12-22 04:39:00
42862,E,2,2.00000,2022-12-22 04:19:00
81702,E,2,20.00000,2022-12-22 04:32:00
80135,E,2,2.00000,2022-12-22 04:33:00
70192,E,2,2.00000,2022-12-22 04:33:00
96049,E,2,2.00000,2022-12-22 04:06:00
74330,E,2,50.00000,2022-12-22 04:55:00
7707,E,2,1.00000,2022-12-22 04:11:00
72545,E,2,3.00000,2022-12-22 04:32:00
69453,E,2,6.00000,2022-12-22 04:32:00
53146,E,2,2.00000,2022-12-22 04:02:00
77145,E,2,1.00000,2022-12-22 04:17:00
89972,E,2,7.00000,2022-12-22 04:04:00
82538,E,2,6.00000,2022-12-22 04:10:00
96077,E,2,1.00000,2022-12-22 04:27:00
72674,E,2,20.00000,2022-12-22 04:54:00
64130,E,2,30.00000,2022-12-22 04:54:00
43885,E,2,50.00000,2022-12-22 04:54:00
69717,E,2,35.00000,2022-12-22 04:47:00
69501,E,2,75.00000,2022-12-22 04:59:00
69500,E,2,75.00000,2022-12-22 04:59:00
69715,E,2,100.00000,2022-12-22 04:47:00
68365,E,2,10.00000,2022-12-22 04:52:00
25856,E,2,18.00000,2022-12-22 04:35:00
64129,E,2,30.00000,2022-12-22 04:54:00
17955,E,2,400.00000,2022-12-22 04:54:00
69716,E,2,100.00000,2022-12-22 04:47:00
96113,E,2,7.00000,2022-12-22 04:51:00
81702,E,2,10.00000,2022-12-22 04:32:00
54760,E,2,2.00000,2022-12-22 04:10:00
54759,E,2,2.00000,2022-12-22 04:10:00
69453,E,2,2.00000,2022-12-22 04:32:00
64128,E,2,30.00000,2022-12-22 04:32:00
15215,E,2,30.00000,2022-12-22 04:55:00
57008,E,2,100.00000,2022-12-22 04:15:00
96184,E,2,1.00000,2022-12-22 04:16:00
75959,E,2,1.00000,2022-12-22 04:10:00
95589,E,2,1.00000,2022-12-22 04:10:00
87654,E,2,1.00000,2022-12-22 04:10:00
96155,E,2,1.00000,2022-12-22 04:16:00
96157,E,2,1.00000,2022-12-22 04:16:00
96152,E,2,1.00000,2022-12-22 04:16:00
87706,E,2,1.00000,2022-12-22 04:16:00
96149,E,2,1.00000,2022-12-22 04:16:00
96160,E,2,1.00000,2022-12-22 04:16:00
96156,E,2,2.00000,2022-12-22 04:16:00
96154,E,2,1.00000,2022-12-22 04:16:00
22998,E,2,1.00000,2022-12-22 04:10:00
1035,S,18,1.00000,2022-12-13 04:33:00
59095,S,18,1.00000,2022-12-13 04:43:00
1350,S,18,1.00000,2022-12-13 04:11:00
24053,S,18,1.00000,2022-12-13 04:07:00
92211,S,18,1.00000,2022-12-13 04:11:00
5899,S,18,1.00000,2022-12-13 04:11:00
18578,S,18,1.00000,2022-12-13 04:28:00
88365,S,18,1.00000,2022-12-13 04:41:00
16768,S,18,1.00000,2022-12-13 04:11:00
20538,S,18,1.00000,2022-12-13 04:10:00
20536,S,18,1.00000,2022-12-13 04:41:00
68726,S,18,1.00000,2022-12-13 04:04:00
75825,S,18,1.00000,2022-12-13 04:28:00
2496,S,18,1.00000,2022-12-13 04:10:00
70319,S,18,1.00000,2022-12-13 04:11:00
20245,S,18,1.00000,2022-12-13 04:07:00
16767,S,18,1.00000,2022-12-13 04:11:00
90528,S,18,1.00000,2022-12-13 04:41:00
18576,S,18,1.00000,2022-12-13 04:28:00
20537,S,18,1.00000,2022-12-13 04:10:00
75808,S,18,1.00000,2022-12-13 04:28:00
31271,S,18,1.00000,2022-12-13 04:11:00
8575,S,18,1.00000,2022-12-13 04:41:00
57694,S,18,1.00000,2022-12-13 04:04:00
91977,S,18,1.00000,2022-12-13 04:43:00
59180,S,18,1.00000,2022-12-13 04:27:00
57262,S,2,1.00000,2022-12-13 04:58:00
15215,S,2,1.00000,2022-12-13 04:10:00
53565,S,2,1.00000,2022-12-13 04:54:00
95264,S,2,40.00000,2022-12-13 04:39:00
10619,S,2,1.00000,2022-12-13 04:37:00
7560,S,2,1.00000,2022-12-13 04:37:00
10869,S,2,1.00000,2022-12-13 04:37:00
13521,S,2,1.00000,2022-12-13 04:14:00
53401,S,2,1.00000,2022-12-13 04:24:00
83765,S,2,2.00000,2022-12-13 04:54:00
59297,S,2,1.00000,2022-12-13 04:11:00
90092,S,2,2.00000,2022-12-13 04:34:00
69222,S,2,3.00000,2022-12-13 04:47:00
35738,S,2,6.00000,2022-12-13 04:39:00
63129,S,2,1.00000,2022-12-13 04:47:00
56699,S,2,2.00000,2022-12-13 04:47:00
9057,S,2,1.00000,2022-12-13 04:08:00
60758,S,2,3.00000,2022-12-13 04:54:00
2520,S,2,1.00000,2022-12-13 04:18:00
5938,S,2,2.00000,2022-12-13 04:16:00
7433,S,2,2.00000,2022-12-13 04:16:00
51202,S,2,3.00000,2022-12-13 04:00:00
7069,S,2,5.00000,2022-12-13 04:00:00
7076,S,2,5.00000,2022-12-13 04:00:00
7045,S,2,10.00000,2022-12-13 04:00:00
2509,S,2,10.00000,2022-12-13 04:16:00
7590,S,2,10.00000,2022-12-13 04:00:00
61156,S,2,10.00000,2022-12-13 04:16:00
75491,S,2,1.00000,2022-12-13 04:28:00
2862,S,2,1.00000,2022-12-13 04:04:00
4041,S,2,1.00000,2022-12-13 04:04:00
58240,S,2,2.00000,2022-12-14 04:08:00
85865,S,2,4.00000,2022-12-13 04:05:00
76253,S,2,4.00000,2022-12-13 04:56:00
31437,S,2,10.00000,2022-12-13 04:47:00
8016,S,2,7.400.00000,2022-12-13 04:24:00
80583,S,2,1.00000,2022-12-13 04:12:00
63868,S,2,1.00000,2022-12-13 04:06:00
80424,S,2,1.00000,2022-12-13 04:35:00
20156,S,2,2.00000,2022-12-13 04:07:00
7310,S,2,1.00000,2022-12-13 04:34:00
23632,S,2,2.00000,2022-12-13 04:01:00
47827,S,2,2.00000,2022-12-13 04:01:00
26838,S,2,2.00000,2022-12-13 04:05:00
22946,S,2,4.00000,2022-12-13 04:29:00
72022,S,2,4.00000,2022-12-13 04:29:00
41098,S,2,6.00000,2022-12-13 04:29:00
52931,S,2,12.00000,2022-12-13 04:29:00
74642,S,2,42.00000,2022-12-13 04:29:00
57164,S,2,1.00000,2022-12-13 04:55:00
64034,S,2,2.00000,2022-12-13 04:36:00
95072,S,2,3.00000,2022-12-13 04:43:00
91275,S,2,1.00000,2022-12-13 04:01:00
86332,S,2,1.00000,2022-12-13 04:54:00
29056,S,2,1.00000,2022-12-13 04:24:00
70447,S,2,1.00000,2022-12-13 04:00:00
61962,S,2,1.00000,2022-12-13 04:24:00
80027,S,2,1.00000,2022-12-13 04:24:00
84912,S,2,1.00000,2022-12-13 04:23:00
3451,S,2,2.00000,2022-12-13 04:17:00
65921,S,2,2.00000,2022-12-13 04:09:00
20577,S,2,5.00000,2022-12-13 04:46:00
25861,S,2,6.00000,2022-12-13 04:29:00
25863,S,2,6.00000,2022-12-13 04:29:00
23535,S,2,6.00000,2022-12-13 04:29:00
17627,S,2,14.00000,2022-12-13 04:29:00
11055,S,2,1.00000,2022-12-13 04:05:00
11056,S,2,1.00000,2022-12-13 04:05:00
5613,S,2,1.00000,2022-12-13 04:22:00
28638,S,2,1.00000,2022-12-13 04:24:00
52384,S,2,1.00000,2022-12-13 04:23:00
89967,S,2,2.00000,2022-12-13 04:29:00
50474,S,2,3.00000,2022-12-13 04:29:00
15546,S,2,1.00000,2022-12-13 04:57:00
59079,S,2,3.00000,2022-12-13 04:29:00
52901,S,2,4.00000,2022-12-13 04:29:00
23633,S,2,1.00000,2022-12-13 04:13:00
60012,S,2,1.50000,2022-12-13 04:18:50
42358,S,2,4.00000,2022-12-13 04:29:00
2107,S,2,1.00000,2022-12-13 04:36:00
5834,S,2,1.00000,2022-12-13 04:36:00
20931,S,2,1.00000,2022-12-13 04:05:00
71744,S,2,4.00000,2022-12-13 04:33:00
3371,S,2,6.00000,2022-12-13 04:54:00
9942,S,2,6.00000,2022-12-13 04:28:00
1656,S,2,6.00000,2022-12-13 04:54:00
41024,S,2,10.00000,2022-12-13 04:23:00
5276,S,2,12.00000,2022-12-13 04:54:00
3159,S,2,18.00000,2022-12-13 04:09:00
15515,S,2,20.00000,2022-12-13 04:29:00
50525,S,2,12.00000,2022-12-13 04:29:00
25860,S,2,3.00000,2022-12-13 04:29:00
35590,S,2,4.00000,2022-12-13 04:22:00
23484,S,2,12.00000,2022-12-13 04:29:00
23482,S,2,12.00000,2022-12-13 04:29:00
80031,S,2,1.00000,2022-12-13 04:00:00
70366,S,2,1.00000,2022-12-13 04:00:00
56974,S,2,4.00000,2022-12-13 04:56:00
6008,S,2,4.00000,2022-12-13 04:55:00
35230,S,2,1.00000,2022-12-13 04:24:00
72037,S,2,14.00000,2022-12-13 04:29:00
72039,S,2,14.00000,2022-12-13 04:29:00
23512,S,2,1.00000,2022-12-13 04:36:00
87412,S,2,1.00000,2022-12-13 04:04:00
90731,S,2,1.00000,2022-12-13 04:04:00
79353,S,2,1.00000,2022-12-13 04:14:00
17955,S,2,1.00000,2022-12-13 04:32:00
77326,S,2,15.00000,2022-12-13 04:32:00
47317,S,2,29.00000,2022-12-13 04:53:00
3260,S,18,1.00000,2022-12-13 04:09:00
52945,S,18,1.00000,2022-12-13 04:09:00
69222,S,2,1.00000,2022-12-13 04:11:00
90092,S,2,2.00000,2022-12-13 04:36:00
61156,S,2,2.00000,2022-12-13 04:00:00
55201,S,2,3.00000,2022-12-13 04:16:00
2520,S,2,4.00000,2022-12-13 04:00:00
2509,S,2,100.00000,2022-12-13 04:00:00
31437,S,2,10.00000,2022-12-13 04:55:00
23632,S,2,1.00000,2022-12-13 04:13:00
95072,S,2,1.00000,2022-12-13 04:44:00
57164,S,2,1.00000,2022-12-13 04:57:00
2107,S,2,50.00000,2022-12-13 04:01:00
80031,S,2,1.00000,2022-12-13 04:34:00
70366,S,2,1.00000,2022-12-13 04:34:00
63351,S,2,2.00000,2022-12-13 04:32:00
86581,S,601,1.00000,2022-12-13 04:43:00
63932,S,18,1.00000,2022-12-13 04:09:00
5901,S,18,1.00000,2022-12-13 04:09:00
63933,S,18,1.00000,2022-12-13 04:09:00
2496,S,18,1.00000,2022-12-13 04:11:00
73276,S,18,1.00000,2022-12-13 04:09:00
20537,S,18,1.00000,2022-12-13 04:41:00
91977,S,18,1.00000,2022-12-13 04:28:00
69808,S,18,1.00000,2022-12-13 04:44:00
77954,S,2,4.000.00000,2022-12-13 04:44:00
85651,S,2,1.00000,2022-12-13 04:55:00
80142,S,2,1.00000,2022-12-13 04:55:00
80143,S,2,1.00000,2022-12-13 04:55:00
48039,S,2,24.00000,2022-12-13 04:44:00
48037,S,2,2.00000,2022-12-13 04:44:00
80293,S,2,24.000.00000,2022-12-13 04:44:00
95908,S,2,1.00000,2022-12-13 04:43:00
87120,S,2,2.00000,2022-12-13 04:31:00
57265,S,2,3.00000,2022-12-13 04:32:00
57452,S,2,3.00000,2022-12-13 04:32:00
10367,S,2,3.00000,2022-12-13 04:33:00
95006,S,2,1.00000,2022-12-13 04:04:00
37182,S,2,35.00000,2022-12-13 04:16:00
16671,S,2,500.00000,2022-12-13 04:16:00
95902,S,2,1.00000,2022-12-13 04:43:00
55201,S,2,10.00000,2022-12-13 04:00:00
75487,S,2,140.00000,2022-12-13 04:17:00
